question	label
在我对世界历史的学习中，我对肯特的琼安这个人物产生了浓厚的兴趣。她是世界历史上的一位重要人物，她担任过什么重要的职务？她的爵位是什么？她的出生和去世分别在哪一年？希望你能告诉我更多关于她的信息。该问题的答案在知识库中对应的三元组为['肯特的琼安 ||| 主要成就 ||| 英国历史上的第一位威尔斯王妃', '肯特的琼安 ||| 别名 ||| 肯特的琼安', '肯特的琼安 ||| 出生日期 ||| 1328年9月29日', '肯特的琼安 ||| 家族 ||| 金雀花王朝']。这样对吗？	0
望族千金的撰写作者是谁？该问题的答案在知识库中对应的三元组为['没有找到该问题对应的知识']。这样对吗？	1
望族千金的撰写作者是谁？该问题的答案在知识库中对应的三元组为['望族千金 ||| 总点击 ||| 71046', '望族千金 ||| 小说性质 ||| 公众作品', '望族千金 ||| 别名 ||| 望族千金', '望族千金 ||| 总点击 ||| 71046', '望族千金 ||| 小说性质 ||| 公众作品']。这样对吗？	0
悼念乔治桑是从事什么行业的人写的？该问题的答案在知识库中对应的三元组为['悼念乔治桑 ||| 作者职业 ||| 作家']。这样对吗？	1
悼念乔治桑是从事什么行业的人写的？该问题的答案在知识库中对应的三元组为没有找到该问题对应的知识。这样对吗？	0
在军人9世纪王智兴的字是什么？该问题的答案在知识库中对应的三元组为['王智兴 ||| 军人9世纪 ||| 王匡谏']。这样对吗？	1
在军人9世纪王智兴的字是什么？该问题的答案在知识库中对应的三元组为['王智兴 ||| 字 号 ||| 字匡谏']。这样对吗？	0
"什么是美国队长现实生活中的名字？该问题的答案在知识库中对应的三元组为['美国队长 ||| 真人名称 ||| 史蒂芬·罗杰斯（Steven ""Steve"" Rogers）']。这样对吗？"	1
什么是美国队长现实生活中的名字？该问题的答案在知识库中对应的三元组为['美国 ||| 面积 ||| 9,364,000平方公里', '美国 ||| 政治体制 ||| 总统制共和制']。这样对吗？	0
谁和丰臣秀吉不是一个父亲的姐妹？该问题的答案在知识库中对应的三元组为['丰臣秀吉 ||| 异父姊妹 ||| 水野旭姬（父水野昌盛，即竹阿弥）']。这样对吗？	1
谁和丰臣秀吉不是一个父亲的姐妹？该问题的答案在知识库中对应的三元组为['丰臣秀吉 ||| 犹父 ||| 近卫前久']。这样对吗？	0
黄瀞怡作为台湾的著名女演员，她的音乐成就也同样令人瞩目，但我忘记了她的具体asd成就是什么，还想了解一下她的音乐作品和她在哪个公司出道的这些具够信息。该问题的答案在知识库中对应的三元组为['黄瀞怡 ||| 音乐成就 ||| 2010 年獲得CCTV风云音乐亚洲最受关注组合奖2012年全球华语榜中榜上获得《最佳新晋组合奖》', '黄瀞怡 ||| 音樂作品 ||| 《黑Girl首張同名專輯》《Hey Girl》', '黄瀞怡 ||| 出道时间 ||| 2005年8月25日']。这样对吗？	1
黄瀞怡作为台湾的著名女演员，她的音乐成就也同样令人瞩目，但我忘记了她的具体asd成就是什么，还想了解一下她的音乐作品和她在哪个公司出道的这些具够信息。该问题的答案在知识库中对应的三元组为['黄瀞怡 ||| 音乐成就 ||| 2010 年獲得CCTV风云音乐亚洲最受关注组合奖2012年全球华语榜中榜上获得《最佳新晋组合奖》', '黄瀞怡 ||| 经纪公司 ||| 艺房紫娱乐公司']。这样对吗？	0
在国内著名的华人作家高鹗的作品中，我最为印象深刻的是他所有的红楼梦的流传版本。他的一生和职业是怎样的，他的什么时候出生，又在什么时候离世的呢？在他的所有作品中，哪一部是他的代表作呢，他信仰的是什么呢？该问题的答案在知识库中对应的三元组为['高鹗 ||| 出生时间 ||| 乾隆二十三年十月十七日（公元1758年11月17日）', '高鹗 ||| 去世时间 ||| 约 嘉庆二十年（1815）', '高鹗 ||| 主要作品 ||| 《高兰墅集》，《兰墅诗钞》', '高鹗 ||| 职业 ||| 清代官员、作家、红学家', '高鹗 ||| 信仰 ||| 儒家']。这样对吗？	1
在国内著名的华人作家高鹗的作品中，我最为印象深刻的是他所有的红楼梦的流传版本。他的一生和职业是怎样的，他的什么时候出生，又在什么时候离世的呢？在他的所有作品中，哪一部是他的代表作呢，他信仰的是什么呢？该问题的答案在知识库中对应的三元组为['高鹗 ||| 代表作品 ||| 《高山墅集》﹔《月小山房遗稿》等', '高鹗 ||| 代表作品 ||| 《高山墅集》﹔《月小山房遗稿》等', '高鹗 ||| 代表作品 ||| 《高山墅集》﹔《月小山房遗稿》等']。这样对吗？	0
我听说过一部中国内地都电视剧《傻春》，导这演是刘家成，编剧是王中理，主演包括了陶红，毕彦君，吕丽萍，孔莲，张蓓蓓，毕晓彤，郑奇，魏小军，杨舒婷，任晗等人一。全剧共有30集，每cee次交长吗42分钟，是一部家庭亲情剧。但我对它的上映时间，首播时间，首播平台，上星平台，出品公司这些信息差一无所知，你可以为我补充吗？该问题的答案在知识库中对应的三元组为['傻春 ||| 出品公司 ||| 金英马影视文化股份有限公司', '傻春 ||| 制片地区 ||| 中国内地', '傻春 ||| 首播时间 ||| 2011年3月13日', '傻春 ||| 集数 ||| 30集（央视）、34集', '傻春 ||| 类型 ||| 家庭亲情剧', '傻春 ||| 上映时间 ||| 2011年8月8日 (上星)', '傻春 ||| 首播平台 ||| 上海电视剧频道', '傻春 ||| 上星平台 ||| 黑龙江/河北/河南卫视']。这样对吗？	1
我听说过一部中国内地都电视剧《傻春》，导这演是刘家成，编剧是王中理，主演包括了陶红，毕彦君，吕丽萍，孔莲，张蓓蓓，毕晓彤，郑奇，魏小军，杨舒婷，任晗等人一。全剧共有30集，每cee次交长吗42分钟，是一部家庭亲情剧。但我对它的上映时间，首播时间，首播平台，上星平台，出品公司这些信息差一无所知，你可以为我补充吗？该问题的答案在知识库中对应的三元组为['张蓓蓓 ||| 星座 ||| 处女座', '张蓓蓓 ||| 出生地 ||| 1982年9月2日', '张蓓蓓 ||| 身高 ||| 166CM', '张蓓蓓 ||| 身高 ||| 166CM', '张蓓蓓 ||| 别名 ||| 张蓓蓓', '张蓓蓓 ||| 职业 ||| 演员', '张蓓蓓 ||| 身高 ||| 166CM', '张蓓蓓 ||| 身高 ||| 166CM', '张蓓蓓 ||| 职业 ||| 演员', '张蓓蓓 ||| 身高 ||| 166CM', '张蓓蓓 ||| 身高 ||| 166CM', '张蓓蓓 ||| 职业 ||| 演员', '张蓓蓓 ||| 职业 ||| 演员', '张蓓蓓 ||| 身高 ||| 166CM', '张蓓蓓 ||| 身高 ||| 166CM', '张蓓蓓 ||| 签约公司 ||| 北京儒楷文化传播有限公司', '张蓓蓓 ||| 签约公司 ||| 北京儒楷文化传播有限公司']。这样对吗？	0
哪位影星被冯德伦喜欢？该问题的答案在知识库中对应的三元组为['冯德伦 ||| 喜欢的影星 ||| Robert DeNiro、周润发']。这样对吗？	1
哪位影星被冯德伦喜欢？该问题的答案在知识库中对应的三元组为['冯德伦 ||| 喜爱歌星 ||| Nirvana、Sting、Madonna']。这样对吗？	0
我想了解一下中国演员欧嘉慧的英文名、国籍、民族、出生日期、出道地点、感情经历以及参演作品等信息。该问题的答案在知识库中对应的三元组为['欧嘉慧 ||| 英文名 ||| Pearl Au', '欧嘉慧 ||| 国籍 ||| 中国', '欧嘉慧 ||| 民族 ||| 汉族', '欧嘉慧 ||| 出生 ||| 1938年6月20日（76岁） [1]', '欧嘉慧 ||| 出道地点 ||| 英属香港', '欧嘉慧 ||| 感情经历 ||| 参看正文', '欧嘉慧 ||| 参演作品 ||| 《洛阳奇侠传》等']。这样对吗？	1
我想了解一下中国演员欧嘉慧的英文名、国籍、民族、出生日期、出道地点、感情经历以及参演作品等信息。该问题的答案在知识库中对应的三元组为['欧嘉慧 ||| 英文名 ||| Pearl Au', '欧嘉慧 ||| 国籍 ||| 中国', '欧嘉慧 ||| 民族 ||| 汉族', '欧嘉慧 ||| 出道日期 ||| 1957年', '欧嘉慧 ||| 出道地点 ||| 英属香港', '欧嘉慧 ||| 感情经历 ||| 参看正文', '欧嘉慧 ||| 参演作品 ||| 《洛阳奇侠传》等']。这样对吗？	0
汤姆·布拉迪一共赢得了多少场胜利？该问题的答案在知识库中对应的三元组为['没有找到该问题对应的知识']。这样对吗？	1
汤姆·布拉迪一共赢得了多少场胜利？该问题的答案在知识库中对应的三元组为['汤姆·布拉迪 ||| 职业生涯 ||| 2000年起']。这样对吗？	0
美国动画片海绵宝宝一共有多少部该问题的答案在知识库中对应的三元组为['海绵宝宝 ||| 季数 ||| 8']。这样对吗？	1
美国动画片海绵宝宝一共有多少部该问题的答案在知识库中对应的三元组为['美国 ||| 人类发展指数 ||| 0.937（极高，2013年）']。这样对吗？	0
南尖岩每年能接待多少游客？该问题的答案在知识库中对应的三元组为['没有找到该问题对应的知识']。这样对吗？	1
南尖岩每年能接待多少游客？该问题的答案在知识库中对应的三元组为['南尖岩 ||| 景区质量 ||| AAAA级']。这样对吗？	0
乔万尼·薄伽丘在文艺复兴早期是一位意大利人文主义者，他的诗集《十日谈》是中世纪欧洲文学的杰出代表之一。但我对他的个人信息了解得并不是很清楚，比如他的民族、出生年份，以及他去世的年份等等，都不曾有过专门的了解。希望你能帮我补充一下这方面的知识。该问题的答案在知识库中对应的三元组为['乔万尼·薄伽丘 ||| 民族 ||| 汉族', '乔万尼·薄伽丘 ||| 出生年月 ||| 1313年', '乔万尼·薄伽丘 ||| 去世年月 ||| 1375年']。这样对吗？	1
乔万尼·薄伽丘在文艺复兴早期是一位意大利人文主义者，他的诗集《十日谈》是中世纪欧洲文学的杰出代表之一。但我对他的个人信息了解得并不是很清楚，比如他的民族、出生年份，以及他去世的年份等等，都不曾有过专门的了解。希望你能帮我补充一下这方面的知识。该问题的答案在知识库中对应的三元组为['乔万尼·薄伽丘 ||| 外文名 ||| Giovanni Boccaccio', '乔万尼·薄伽丘 ||| 外文名 ||| Giovanni Boccaccio', '乔万尼·薄伽丘 ||| 姓 名 ||| 乔万尼·薄伽丘', '乔万尼·薄伽丘 ||| 出生地 ||| 巴黎或契塔尔多', '乔万尼·薄伽丘 ||| 职业 ||| 作家', '乔万尼·薄伽丘 ||| 民族 ||| 汉族', '乔万尼·薄伽丘 ||| 出生年月 ||| 1313年', '乔万尼·薄伽丘 ||| 去世年月 ||| 1375年']。这样对吗？	0
我听说班得瑞是一个在音乐界非常有影响力的音乐团队，我对他们了解的很少。很想知道他们都创作哪些类型的音乐，他们又分别是什么国籍的？他们所属的公司，唱片公司是哪些？他们的音乐专辑有哪些呢？该问题的答案在知识库中对应的三元组为['班得瑞 ||| 音乐类型 ||| 环境音乐', '班得瑞 ||| 国籍 ||| 瑞士', '班得瑞 ||| 所属公司 ||| Audio Video Communications AG', '班得瑞 ||| 唱片公司 ||| Audio Video Communications AG', '班得瑞 ||| 音乐专辑 ||| 《旭日之丘Sunrise Hill》 《翡翠谷Emerald Valley》 《雾色山脉Misty Land》']。这样对吗？	1
我听说班得瑞是一个在音乐界非常有影响力的音乐团队，我对他们了解的很少。很想知道他们都创作哪些类型的音乐，他们又分别是什么国籍的？他们所属的公司，唱片公司是哪些？他们的音乐专辑有哪些呢？该问题的答案在知识库中对应的三元组为['班得瑞 ||| 音乐类型 ||| 环境音乐', '班得瑞 ||| 音乐类型 ||| 环境音乐', '班得瑞 ||| 国籍 ||| 瑞士', '班得瑞 ||| 所属公司 ||| Audio Video Communications AG', '班得瑞 ||| 唱片公司 ||| Audio Video Communications AG', '班得瑞 ||| 音乐专辑 ||| 《旭日之丘Sunrise Hill》 《翡翠谷Emerald Valley》 《雾色山脉Misty Land》']。这样对吗？	0
中国内地影视演员张一山是哪个经纪公司旗下的？该问题的答案在知识库中对应的三元组为['张一山 ||| 所属经纪公司 ||| 北京华诚传媒有限公司']。这样对吗？	1
中国内地影视演员张一山是哪个经纪公司旗下的？该问题的答案在知识库中对应的三元组为['张一山 ||| 经纪公司 ||| 北京华诚传媒有限公司']。这样对吗？	0
哪个是挪威邮政供口头呼喊的语句？该问题的答案在知识库中对应的三元组为['挪威邮政 ||| 标语口号 ||| oss mennesker imellom\\']。这样对吗？	1
哪个是挪威邮政供口头呼喊的语句？该问题的答案在知识库中对应的三元组为['挪威邮政 ||| 母公司 ||| 挪威交通与通信部']。这样对吗？	0
内马尔目前效力于哪支球队？该问题的答案在知识库中对应的三元组为['没有找到该问题对应的知识']。这样对吗？	1
内马尔目前效力于哪支球队？该问题的答案在知识库中对应的三元组为['内马尔 ||| 球衣号码 ||| 11']。这样对吗？	0
早年的欧洲数次大战对世界格局的影响深远，犹记30年战争中亮相的路德维希·贝克，他是一个无论在军事还是政治领域上都引人瞩目的人物。他的外文名以及确切的出生时间，是一个大家都在争论的问题。同时，他的出生地像一片迷雾，只知道他在德国普鲁士黑森-拿骚Biebrich出生，具体什么城市，怕是大家都不清楚。此外，贝克的职业一直备受瞩目，他在德意志帝国和纳粹德国两个不同的历史时期进行效命，具有丰富的军事背景，经历了不平凡的服役年份。他是军队中的重要人物，军衔甚高，当然，他在两次世界大战中的表现也使他留下了独特的历史印记。请你如实该问题的答案在知识库中对应的三元组为['路德维希·贝克 ||| 外文名 ||| Ludwig Beck', '路德维希·贝克 ||| 出生时间 ||| 1880.06.29', '路德维希·贝克 ||| 出生地 ||| 威斯巴登', '路德维希·贝克 ||| 职业 ||| 军人', '路德维希·贝克 ||| 效命 ||| 德意志帝国 (至1918) 魏玛共和国 (至 1933) 纳粹德国', '路德维希·贝克 ||| 服役年份 ||| 1898 - 1939', '路德维希·贝克 ||| 军衔 ||| 大将', '路德维希·贝克 ||| 参与战争 ||| 第一次世界大战 第二次世界大战']。这样对吗？	1
